Name	Date time	Maximum Temperature	Minimum Temperature	Temperature	Wind Chill	Heat Index	Precipitation	Snow	Snow Depth	Wind Speed	Wind Direction	Wind Gust	Visibility	Cloud Cover	Relative Humidity	Conditions	datetime	year	month	day	unix
Санкт-Петербург, Северо-Западный федеральный округ, Россия	01/02/1970	-7.1	-16.1	-11.6	-26.1		0.0			29.5	155.0		6.0	97.5	77.83	Overcast	1970-01-02	1970	1	2	86400
Санкт-Петербург, Северо-Западный федеральный округ, Россия	01/03/1970	-7.1	-7.8	-7.2	-15.5		0.0			25.9	172.86		7.9	80.0	88.32	Overcast	1970-01-03	1970	1	3	172800
Санкт-Петербург, Северо-Западный федеральный округ, Россия	01/04/1970	-3.8	-7.1	-5.0	-13.9		0.0			25.9	171.25		7.3	83.8	83.99	Overcast	1970-01-04	1970	1	4	259200
Санкт-Петербург, Северо-Западный федеральный округ, Россия	01/05/1970	-2.1	-7.8	-4.9	-14.6		0.0			35.3	180.0		12.0	63.8	78.98	Partially cloudy	1970-01-05	1970	1	5	345600
Санкт-Петербург, Северо-Западный федеральный округ, Россия	01/06/1970	1.2	-4.9	-2.0	-15.9		0.0			64.8	127.5		3.3	87.5	91.05	Overcast	1970-01-06	1970	1	6	432000
Санкт-Петербург, Северо-Западный федеральный округ, Россия	01/07/1970	-3.8	-9.9	-6.0	-18.2		0.0			42.5	261.43		8.3	72.9	79.88	Partially cloudy	1970-01-07	1970	1	7	518400
Санкт-Петербург, Северо-Западный федеральный округ, Россия	01/08/1970	-7.8	-17.1	-12.3	-22.6		0.0			25.9	155.71		4.5	92.5	89.28	Overcast	1970-01-08	1970	1	8	604800
Санкт-Петербург, Северо-Западный федеральный округ, Россия	01/09/1970	-7.1	-12.1	-8.6	-21.7		0.0			25.9	142.5		7.0	90.0	84.78	Overcast	1970-01-09	1970	1	9	691200
Санкт-Петербург, Северо-Западный федеральный округ, Россия	01/10/1970	-12.8	-17.1	-15.1	-26.5		0.0			22.3	265.0		3.5	80.0	87.41	Overcast	1970-01-10	1970	1	10	777600
Санкт-Петербург, Северо-Западный федеральный округ, Россия	01/11/1970	-8.8	-12.8	-11.0	-21.1		0.0			18.4	180.0		7.8	86.3	70.28	Overcast	1970-01-11	1970	1	11	864000
Санкт-Петербург, Северо-Западный федеральный округ, Россия	01/12/1970	-7.1	-12.1	-8.9	-21.0		0.0			22.3	188.57		10.0	98.8	74.62	Overcast	1970-01-12	1970	1	12	950400
Санкт-Петербург, Северо-Западный федеральный округ, Россия	01/13/1970	-6.1	-7.1	-6.4	-13.4		0.0			22.3	208.57		7.8	100.0	90.26	Overcast	1970-01-13	1970	1	13	1036800
Санкт-Петербург, Северо-Западный федеральный округ, Россия	01/14/1970	-6.1	-12.8	-8.6	-20.2		0.0			25.9	55.0		4.4	95.0	85.35	Overcast	1970-01-14	1970	1	14	1123200
Санкт-Петербург, Северо-Западный федеральный округ, Россия	01/15/1970	-11.1	-13.8	-12.8	-23.2		0.0			29.5	47.5		6.8	76.3	78.95	Overcast	1970-01-15	1970	1	15	1209600
Санкт-Петербург, Северо-Западный федеральный округ, Россия	01/16/1970	-12.1	-19.9	-15.3	-28.9		0.0			25.9	195.0		5.3	68.8	82.4	Partially cloudy	1970-01-16	1970	1	16	1296000
Санкт-Петербург, Северо-Западный федеральный округ, Россия	01/17/1970	-13.8	-23.9	-17.6	-23.7		0.0			18.4	242.5		2.9	42.9	84.86	Partially cloudy	1970-01-17	1970	1	17	1382400
Санкт-Петербург, Северо-Западный федеральный округ, Россия	01/18/1970	-12.1	-22.2	-14.8	-22.6		0.0			7.6	226.0		3.3	78.8	87.75	Overcast	1970-01-18	1970	1	18	1468800
Санкт-Петербург, Северо-Западный федеральный округ, Россия	01/19/1970	-11.1	-21.0	-14.5	-31.3		0.0			18.4	121.43		6.6	65.7	89.94	Partially cloudy	1970-01-19	1970	1	19	1555200
Санкт-Петербург, Северо-Западный федеральный округ, Россия	01/20/1970	-12.1	-18.9	-14.9	-28.7		0.0			18.4	150.0		9.8	68.8	79.55	Partially cloudy	1970-01-20	1970	1	20	1641600
Санкт-Петербург, Северо-Западный федеральный округ, Россия	01/21/1970	-11.1	-16.1	-13.6	-21.5		0.0			14.8	241.25		10.8	68.8	80.32	Partially cloudy	1970-01-21	1970	1	21	1728000
Санкт-Петербург, Северо-Западный федеральный округ, Россия	01/22/1970	-4.9	-8.8	-6.3	-15.5		0.0			22.3	247.5		5.8	100.0	85.56	Overcast	1970-01-22	1970	1	22	1814400
Санкт-Петербург, Северо-Западный федеральный округ, Россия	01/23/1970	-2.8	-6.1	-4.7	-11.0		0.0			11.2	110.0		2.8	100.0	89.15	Overcast	1970-01-23	1970	1	23	1900800
Санкт-Петербург, Северо-Западный федеральный округ, Россия	01/24/1970	-3.8	-8.8	-5.7	-12.9		0.0			11.2	235.0		3.3	97.5	89.8	Overcast	1970-01-24	1970	1	24	1987200
Санкт-Петербург, Северо-Западный федеральный округ, Россия	01/25/1970	-7.8	-17.8	-12.2	-18.2		0.0			18.4	258.57		1.8	48.8	92.05	Partially cloudy	1970-01-25	1970	1	25	2073600
Санкт-Петербург, Северо-Западный федеральный округ, Россия	01/26/1970	-4.9	-16.1	-9.9	-14.2		0.0			11.2	206.67		4.3	88.8	85.51	Overcast	1970-01-26	1970	1	26	2160000
Санкт-Петербург, Северо-Западный федеральный округ, Россия	01/27/1970	-7.8	-9.9	-9.4	-16.6		0.0			14.8	198.33		6.3	100.0	80.59	Overcast	1970-01-27	1970	1	27	2246400
Санкт-Петербург, Северо-Западный федеральный округ, Россия	01/28/1970	-7.1	-21.0	-11.9	-33.1		0.0			31.3	47.5		6.3	65.0	75.63	Partially cloudy	1970-01-28	1970	1	28	2332800
Санкт-Петербург, Северо-Западный федеральный округ, Россия	01/29/1970	-22.2	-28.9	-24.7	-36.2		0.0			25.9	92.86		7.5	5.0	68.44	Clear	1970-01-29	1970	1	29	2419200
Санкт-Петербург, Северо-Западный федеральный округ, Россия	01/30/1970	-13.8	-30.0	-20.4	-28.3		0.0			22.3	240.0		8.3	58.8	65.02	Partially cloudy	1970-01-30	1970	1	30	2505600
Санкт-Петербург, Северо-Западный федеральный округ, Россия	01/31/1970	-7.1	-12.1	-8.9	-20.2		0.0			25.9	268.75		5.3	100.0	87.39	Overcast	1970-01-31	1970	1	31	2592000
Санкт-Петербург, Северо-Западный федеральный округ, Россия	02/01/1970	-2.8	-6.1	-3.9	-13.4		0.0			35.3	256.25		8.5	83.8	80.12	Overcast	1970-02-01	1970	2	1	2678400
Санкт-Петербург, Северо-Западный федеральный округ, Россия	02/02/1970	-2.8	-7.1	-3.9	-15.7		0.0			29.5	252.5		6.8	72.5	80.87	Partially cloudy	1970-02-02	1970	2	2	2764800
Санкт-Петербург, Северо-Западный федеральный округ, Россия	02/03/1970	-7.1	-12.8	-9.5	-21.9		0.0			35.3	187.5		7.8	47.5	72.02	Partially cloudy	1970-02-03	1970	2	3	2851200
Санкт-Петербург, Северо-Западный федеральный округ, Россия	02/04/1970	-6.1	-7.8	-7.0	-16.1		0.0			25.9	170.0		4.5	100.0	80.39	Overcast	1970-02-04	1970	2	4	2937600
Санкт-Петербург, Северо-Западный федеральный округ, Россия	02/05/1970	-4.9	-12.1	-8.4	-22.5		0.0			31.3	240.0		5.3	80.0	81.42	Overcast	1970-02-05	1970	2	5	3024000
Санкт-Петербург, Северо-Западный федеральный округ, Россия	02/06/1970	-6.1	-12.8	-9.4	-22.6		0.0			35.3	228.75		11.3	75.0	79.0	Partially cloudy	1970-02-06	1970	2	6	3110400
Санкт-Петербург, Северо-Западный федеральный округ, Россия	02/07/1970	-7.8	-12.1	-9.2	-20.2		0.0			22.3	256.25		9.3	70.0	80.02	Partially cloudy	1970-02-07	1970	2	7	3196800
Санкт-Петербург, Северо-Западный федеральный округ, Россия	02/08/1970	-3.8	-12.1	-6.7	-20.2		0.0			25.9	217.5		8.0	100.0	81.72	Overcast	1970-02-08	1970	2	8	3283200
Санкт-Петербург, Северо-Западный федеральный округ, Россия	02/09/1970	-8.8	-12.8	-10.6	-20.2		0.0			22.3	87.5		5.8	98.8	88.48	Overcast	1970-02-09	1970	2	9	3369600
Санкт-Петербург, Северо-Западный федеральный округ, Россия	02/10/1970	-9.9	-12.1	-11.7	-20.2		0.0			18.4	57.5		3.0	97.5	86.78	Overcast	1970-02-10	1970	2	10	3456000
Санкт-Петербург, Северо-Западный федеральный округ, Россия	02/11/1970	-12.8	-22.2	-16.3	-31.6		0.0			18.4	157.5		3.0	100.0	83.39	Overcast	1970-02-11	1970	2	11	3542400
Санкт-Петербург, Северо-Западный федеральный округ, Россия	02/12/1970	-12.1	-19.9	-18.0	-30.0		0.0			18.4	278.75		3.4	63.8	84.4	Partially cloudy	1970-02-12	1970	2	12	3628800
Санкт-Петербург, Северо-Западный федеральный округ, Россия	02/13/1970	-9.9	-17.1	-13.3	-25.5		0.0			18.4	202.5		7.0	77.5	84.29	Overcast	1970-02-13	1970	2	13	3715200
Санкт-Петербург, Северо-Западный федеральный округ, Россия	02/14/1970	-7.8	-18.9	-11.9	-27.4		0.0			29.5	108.57		3.1	100.0	84.34	Overcast	1970-02-14	1970	2	14	3801600
Санкт-Петербург, Северо-Западный федеральный округ, Россия	02/15/1970	-7.1	-17.8	-10.3	-25.1		0.0			25.9	186.25		4.9	96.3	87.78	Overcast	1970-02-15	1970	2	15	3888000
Санкт-Петербург, Северо-Западный федеральный округ, Россия	02/16/1970	-14.9	-23.9	-17.0	-32.4		0.0			11.2	274.29		5.1	85.0	86.08	Overcast	1970-02-16	1970	2	16	3974400
Санкт-Петербург, Северо-Западный федеральный округ, Россия	02/17/1970	-12.1	-27.1	-17.8	-30.6		0.0			14.8	233.75		2.8	45.0	93.81	Partially cloudy	1970-02-17	1970	2	17	4060800
Санкт-Петербург, Северо-Западный федеральный округ, Россия	02/18/1970	-11.1	-12.8	-12.2	-21.1		0.0			18.4	153.75		4.0	97.5	91.75	Overcast	1970-02-18	1970	2	18	4147200
Санкт-Петербург, Северо-Западный федеральный округ, Россия	02/19/1970	-7.8	-16.1	-11.4	-21.5		0.0			18.4	188.75		2.8	100.0	89.28	Overcast	1970-02-19	1970	2	19	4233600
Санкт-Петербург, Северо-Западный федеральный округ, Россия	02/20/1970	-12.1	-23.9	-17.7	-29.3		0.0			14.8	288.57		2.8	37.5	86.68	Partially cloudy	1970-02-20	1970	2	20	4320000
Санкт-Петербург, Северо-Западный федеральный округ, Россия	02/21/1970	-14.9	-24.9	-21.2	-31.7		0.0			11.2	126.67		1.6	0.0	84.77	Clear	1970-02-21	1970	2	21	4406400
Санкт-Петербург, Северо-Западный федеральный округ, Россия	02/22/1970	-12.1	-23.9	-18.6	-31.1		0.0			18.4	105.71		2.1	7.5	89.17	Clear	1970-02-22	1970	2	22	4492800
Санкт-Петербург, Северо-Западный федеральный округ, Россия	02/23/1970	-7.1	-23.9	-14.3	-30.6		0.0			18.4	96.25		2.4	42.5	89.14	Partially cloudy	1970-02-23	1970	2	23	4579200
Санкт-Петербург, Северо-Западный федеральный округ, Россия	02/24/1970	0.1	-7.1	-2.8	-13.9		0.0			25.9	106.25		3.5	100.0	89.54	Overcast	1970-02-24	1970	2	24	4665600
Санкт-Петербург, Северо-Западный федеральный округ, Россия	02/25/1970	1.2	-1.1	-0.3	-7.5		0.0			25.9	145.0		4.3	100.0	89.2	Overcast	1970-02-25	1970	2	25	4752000
Санкт-Петербург, Северо-Западный федеральный округ, Россия	02/26/1970	-2.8	-12.1	-7.1	-20.2		0.0			22.3	142.5		10.0	71.3	64.19	Partially cloudy	1970-02-26	1970	2	26	4838400
Санкт-Петербург, Северо-Западный федеральный округ, Россия	02/27/1970	-4.9	-16.1	-9.8	-21.5		0.0			14.8	117.5		7.5	0.0	67.64	Clear	1970-02-27	1970	2	27	4924800
Санкт-Петербург, Северо-Западный федеральный округ, Россия	02/28/1970	-6.1	-21.0	-12.8	-28.9		0.0			14.8	121.25		7.8	0.0	70.03	Clear	1970-02-28	1970	2	28	5011200
Санкт-Петербург, Северо-Западный федеральный округ, Россия	03/01/1970	-4.9	-16.1	-9.4	-23.0		0.0			22.3	143.75		9.3	31.3	71.7	Partially cloudy	1970-03-01	1970	3	1	5097600
Санкт-Петербург, Северо-Западный федеральный округ, Россия	03/02/1970	-2.8	-7.1	-4.8	-15.2		0.0			38.9	153.75		10.0	42.5	77.01	Partially cloudy	1970-03-02	1970	3	2	5184000
Санкт-Петербург, Северо-Западный федеральный округ, Россия	03/03/1970	-2.1	-9.9	-6.1	-16.1		0.0			29.5	136.25		9.3	46.3	75.47	Partially cloudy	1970-03-03	1970	3	3	5270400
Санкт-Петербург, Северо-Западный федеральный округ, Россия	03/04/1970	0.1	-3.8	-2.1	-10.4		0.0			31.3	150.0		4.9	100.0	84.19	Overcast	1970-03-04	1970	3	4	5356800
Санкт-Петербург, Северо-Западный федеральный округ, Россия	03/05/1970	3.9	-2.1	0.7	-7.7		0.0			29.5	122.5		7.0	65.0	73.53	Partially cloudy	1970-03-05	1970	3	5	5443200
Санкт-Петербург, Северо-Западный федеральный округ, Россия	03/06/1970	2.2	-1.1	1.1	-8.5		0.0			35.3	130.0		9.0	100.0	74.84	Overcast	1970-03-06	1970	3	6	5529600
Санкт-Петербург, Северо-Западный федеральный округ, Россия	03/07/1970	3.9	0.1	1.7	-6.5		0.0			31.3	158.75		8.5	80.0	81.64	Overcast	1970-03-07	1970	3	7	5616000
Санкт-Петербург, Северо-Западный федеральный округ, Россия	03/08/1970	2.2	-2.8	-0.3	-8.5		0.0			38.9	132.5		8.5	85.0	72.95	Overcast	1970-03-08	1970	3	8	5702400
Санкт-Петербург, Северо-Западный федеральный округ, Россия	03/09/1970	-1.1	-3.8	-2.6	-11.0		0.0			29.5	157.5		15.5	96.3	61.31	Overcast	1970-03-09	1970	3	9	5788800
Санкт-Петербург, Северо-Западный федеральный округ, Россия	03/10/1970	0.1	-3.8	-1.9	-10.4		0.0			29.5	161.25		20.0	100.0	51.6	Overcast	1970-03-10	1970	3	10	5875200
Санкт-Петербург, Северо-Западный федеральный округ, Россия	03/11/1970	1.2	-6.1	-2.4	-12.7		0.0			29.5	157.5		17.5	65.0	56.23	Partially cloudy	1970-03-11	1970	3	11	5961600
Санкт-Петербург, Северо-Западный федеральный округ, Россия	03/12/1970	2.2	-7.1	-3.3	-15.2		0.0			25.9	162.86		15.0	35.0	58.06	Partially cloudy	1970-03-12	1970	3	12	6048000
Санкт-Петербург, Северо-Западный федеральный округ, Россия	03/13/1970	1.2	-7.8	-3.6	-14.0		0.0			18.4	88.57		5.0	70.0	66.41	Partially cloudy	1970-03-13	1970	3	13	6134400
Санкт-Петербург, Северо-Западный федеральный округ, Россия	03/14/1970	-1.1	-6.1	-2.9	-7.9		0.0			14.8	228.0		5.3	92.5	85.05	Overcast	1970-03-14	1970	3	14	6220800
Санкт-Петербург, Северо-Западный федеральный округ, Россия	03/15/1970	-2.1	-3.8	-2.9	-10.4		0.0			25.9	222.5		5.0	100.0	81.98	Overcast	1970-03-15	1970	3	15	6307200
Санкт-Петербург, Северо-Западный федеральный округ, Россия	03/16/1970	-2.1	-8.8	-4.2	-14.2		0.0			18.4	234.29		3.7	80.0	89.67	Overcast	1970-03-16	1970	3	16	6393600
Санкт-Петербург, Северо-Западный федеральный округ, Россия	03/17/1970	0.1	-12.1	-5.2	-16.8		0.0			25.9	185.0		6.8	48.8	75.96	Partially cloudy	1970-03-17	1970	3	17	6480000
Санкт-Петербург, Северо-Западный федеральный округ, Россия	03/18/1970	2.2	-2.1	0.5	-8.8		0.0			31.3	175.0		7.8	98.8	86.32	Overcast	1970-03-18	1970	3	18	6566400
Санкт-Петербург, Северо-Западный федеральный округ, Россия	03/19/1970	2.9	-1.1	1.8	-5.8		0.0			25.9	177.5		8.5	87.5	86.61	Overcast	1970-03-19	1970	3	19	6652800
Санкт-Петербург, Северо-Западный федеральный округ, Россия	03/20/1970	3.9	0.1	1.5	-4.1		0.0			22.3	202.5		8.5	85.0	79.08	Overcast	1970-03-20	1970	3	20	6739200
Санкт-Петербург, Северо-Западный федеральный округ, Россия	03/21/1970	3.9	0.1	0.8	-6.0		0.0			42.5	153.33		4.5	92.5	93.11	Overcast	1970-03-21	1970	3	21	6825600
Санкт-Петербург, Северо-Западный федеральный округ, Россия	03/22/1970	1.2	-1.1	0.0	-6.4		0.0			22.3	302.86		3.0	98.8	93.18	Overcast	1970-03-22	1970	3	22	6912000
Санкт-Петербург, Северо-Западный федеральный округ, Россия	03/23/1970	2.2	-2.1	-0.5	-7.0		0.0			14.8	265.0		3.8	81.3	86.14	Overcast	1970-03-23	1970	3	23	6998400
Санкт-Петербург, Северо-Западный федеральный округ, Россия	03/24/1970	2.2	-3.8	-1.3	-9.1		0.0			25.9	287.5		5.8	72.5	87.85	Partially cloudy	1970-03-24	1970	3	24	7084800
Санкт-Петербург, Северо-Западный федеральный округ, Россия	03/25/1970	2.9	-3.8	-1.2	-8.2		0.0			11.2	247.14		10.5	62.5	79.96	Partially cloudy	1970-03-25	1970	3	25	7171200
Санкт-Петербург, Северо-Западный федеральный округ, Россия	03/26/1970	3.9	-2.8	-0.2	-7.0		0.0			22.3	145.0		10.0	50.0	72.07	Partially cloudy	1970-03-26	1970	3	26	7257600
Санкт-Петербург, Северо-Западный федеральный округ, Россия	03/27/1970	3.9	-4.9	-1.2	-9.5		0.0		0.0	22.3	135.0		10.0	2.5	69.35	Clear	1970-03-27	1970	3	27	7344000
Санкт-Петербург, Северо-Западный федеральный округ, Россия	03/28/1970	2.9	-3.8	-0.1	-9.1		0.0		0.0	29.5	130.0		10.0	66.3	76.52	Partially cloudy	1970-03-28	1970	3	28	7430400
Санкт-Петербург, Северо-Западный федеральный округ, Россия	03/29/1970	0.1	-2.1	-0.9	-8.3		0.0			25.9	121.25		4.0	100.0	91.23	Overcast	1970-03-29	1970	3	29	7516800
Санкт-Петербург, Северо-Западный федеральный округ, Россия	03/30/1970	0.1	-6.1	-2.2	-9.8		0.0			14.8	261.67		2.5	98.8	92.88	Overcast	1970-03-30	1970	3	30	7603200
Санкт-Петербург, Северо-Западный федеральный округ, Россия	03/31/1970	-2.1	-8.8	-4.3	-10.4		0.0			22.3	288.75		7.5	85.0	92.3	Overcast	1970-03-31	1970	3	31	7689600
Санкт-Петербург, Северо-Западный федеральный округ, Россия	04/01/1970	2.9	-9.9	-3.2	-14.2		0.0			25.9	136.25		5.9	75.0	89.48	Partially cloudy	1970-04-01	1970	4	1	7776000
Санкт-Петербург, Северо-Западный федеральный округ, Россия	04/02/1970	6.2	1.2	2.9	-3.2		0.0			31.3	157.5		6.0	100.0	86.76	Overcast	1970-04-02	1970	4	2	7862400
Санкт-Петербург, Северо-Западный федеральный округ, Россия	04/03/1970	3.9	-2.8	1.4	-4.5		0.0		0.0	25.9	231.67		10.0	62.5	69.08	Partially cloudy	1970-04-03	1970	4	3	7948800
Санкт-Петербург, Северо-Западный федеральный округ, Россия	04/04/1970	2.9	-2.1	1.6	-4.9		0.0		0.0	31.3	102.5		3.9	85.0	91.28	Overcast	1970-04-04	1970	4	4	8035200
Санкт-Петербург, Северо-Западный федеральный округ, Россия	04/05/1970	3.9	0.1	2.5	-2.9		0.0		0.0	31.3	162.5		4.3	81.3	95.69	Overcast	1970-04-05	1970	4	5	8121600
Санкт-Петербург, Северо-Западный федеральный округ, Россия	04/06/1970	5.1	-2.8	0.4			0.0		0.0	3.6	167.5		6.6	44.3	85.05	Partially cloudy	1970-04-06	1970	4	6	8208000
Санкт-Петербург, Северо-Западный федеральный округ, Россия	04/07/1970	5.1	-2.8	1.1	-5.1		0.0			25.9	78.57		5.8	72.5	83.81	Partially cloudy	1970-04-07	1970	4	7	8294400
Санкт-Петербург, Северо-Западный федеральный округ, Россия	04/08/1970	2.9	0.1	1.7	-2.9		0.0		0.0	14.8	133.75		2.8	87.5	98.18	Overcast	1970-04-08	1970	4	8	8380800
Санкт-Петербург, Северо-Западный федеральный округ, Россия	04/09/1970	11.2	0.1	5.2	-2.5		0.0		0.0	11.2	143.75		5.5	62.5	81.0	Partially cloudy	1970-04-09	1970	4	9	8467200
Санкт-Петербург, Северо-Западный федеральный округ, Россия	04/10/1970	12.9	1.2	6.8	-1.2		0.0		0.0	22.3	110.0		7.8	73.8	71.46	Partially cloudy	1970-04-10	1970	4	10	8553600
Санкт-Петербург, Северо-Западный федеральный округ, Россия	04/11/1970	7.2	2.2	4.4	-2.8		0.0		0.0	29.5	160.0		8.5	96.3	85.35	Overcast	1970-04-11	1970	4	11	8640000
Санкт-Петербург, Северо-Западный федеральный округ, Россия	04/12/1970	2.9	0.1	1.6	-4.3		0.0		0.0	18.4	246.25		5.1	97.5	93.58	Overcast	1970-04-12	1970	4	12	8726400
Санкт-Петербург, Северо-Западный федеральный округ, Россия	04/13/1970	5.1	0.1	1.9	-2.5		0.0		0.0	11.2	250.0		3.9	98.8	84.88	Overcast	1970-04-13	1970	4	13	8812800
Санкт-Петербург, Северо-Западный федеральный округ, Россия	04/14/1970	6.2	-1.1	1.9	-3.9		0.0			25.9	101.25		9.0	31.3	66.9	Partially cloudy	1970-04-14	1970	4	14	8899200
Санкт-Петербург, Северо-Западный федеральный округ, Россия	04/15/1970	6.2	-2.8	1.0	-5.9		0.0		0.0	14.8	267.14		10.0	5.0	55.64	Clear	1970-04-15	1970	4	15	8985600
Санкт-Петербург, Северо-Западный федеральный округ, Россия	04/16/1970	8.9	0.1	4.7	-4.9		0.0			29.5	233.75		10.0	72.5	49.09	Partially cloudy	1970-04-16	1970	4	16	9072000
Санкт-Петербург, Северо-Западный федеральный округ, Россия	04/17/1970	7.9	0.1	3.4	-3.5		0.0		0.0	25.9	206.25		6.6	81.3	79.32	Overcast	1970-04-17	1970	4	17	9158400
Санкт-Петербург, Северо-Западный федеральный округ, Россия	04/18/1970	2.2	1.2	1.5	-3.5		0.0		0.0	18.4	294.29		3.3	100.0	96.46	Overcast	1970-04-18	1970	4	18	9244800
Санкт-Петербург, Северо-Западный федеральный округ, Россия	04/19/1970	2.9	1.2	2.3	-2.9		0.0			31.3	105.71		5.3	87.5	91.72	Overcast	1970-04-19	1970	4	19	9331200
Санкт-Петербург, Северо-Западный федеральный округ, Россия	04/20/1970	10.1	1.2	5.1	-2.9		0.0		0.0	22.3	138.75		5.6	90.0	85.93	Overcast	1970-04-20	1970	4	20	9417600
Санкт-Петербург, Северо-Западный федеральный округ, Россия	04/21/1970	7.2	1.2	3.1	-4.5		0.0		0.0	25.9	201.67		4.8	87.5	91.49	Overcast	1970-04-21	1970	4	21	9504000
Санкт-Петербург, Северо-Западный федеральный округ, Россия	04/22/1970	6.2	1.2	3.0	-3.5		0.0		0.0	22.3	175.0		7.8	86.3	78.59	Overcast	1970-04-22	1970	4	22	9590400
Санкт-Петербург, Северо-Западный федеральный округ, Россия	04/23/1970	6.2	-2.1	2.9	-5.1		0.0		0.0	22.3	255.71		6.6	60.0	81.36	Partially cloudy	1970-04-23	1970	4	23	9676800
Санкт-Петербург, Северо-Западный федеральный округ, Россия	04/24/1970	5.1	1.2	3.7	-2.9		0.0		0.0	25.9	142.5		6.5	97.5	93.84	Overcast	1970-04-24	1970	4	24	9763200
Санкт-Петербург, Северо-Западный федеральный округ, Россия	04/25/1970	11.2	2.2	6.1	-1.4		0.0		0.0	29.5	247.14		10.0	61.3	70.86	Partially cloudy	1970-04-25	1970	4	25	9849600
Санкт-Петербург, Северо-Западный федеральный округ, Россия	04/26/1970	12.9	2.9	8.7	-0.2		0.0			22.3	173.75		10.3	91.3	75.37	Overcast	1970-04-26	1970	4	26	9936000
Санкт-Петербург, Северо-Западный федеральный округ, Россия	04/27/1970	18.9	7.2	12.3	4.4		0.0			29.5	157.5		8.5	78.8	88.03	Overcast	1970-04-27	1970	4	27	10022400
Санкт-Петербург, Северо-Западный федеральный округ, Россия	04/28/1970	12.2	3.9	8.4	-1.0		0.0			31.3	232.86		10.0	94.3	72.75	Overcast	1970-04-28	1970	4	28	10108800
Санкт-Петербург, Северо-Западный федеральный округ, Россия	04/29/1970	11.2	3.9	7.1	-0.2		0.0			22.3	167.14		12.9	82.9	61.99	Overcast	1970-04-29	1970	4	29	10195200
Санкт-Петербург, Северо-Западный федеральный округ, Россия	04/30/1970	10.1	2.2	6.5	-2.8		0.0			29.5	148.75		7.0	100.0	90.0	Overcast	1970-04-30	1970	4	30	10281600
Санкт-Петербург, Северо-Западный федеральный округ, Россия	05/01/1970	12.9	2.2	7.5	-1.7		0.0			18.4	165.0		9.8	76.3	70.18	Overcast	1970-05-01	1970	5	1	10368000
Санкт-Петербург, Северо-Западный федеральный округ, Россия	05/02/1970	13.9	5.1	9.0	0.5		0.0			35.3	101.25		9.8	100.0	77.1	Overcast	1970-05-02	1970	5	2	10454400
Санкт-Петербург, Северо-Западный федеральный округ, Россия	05/03/1970	13.9	6.2	10.8	4.6		0.0			14.8	242.86		8.0	70.0	80.81	Partially cloudy	1970-05-03	1970	5	3	10540800
Санкт-Петербург, Северо-Западный федеральный округ, Россия	05/04/1970	17.2	2.2	11.2	1.0		0.0			25.9	141.25		7.0	47.5	73.35	Partially cloudy	1970-05-04	1970	5	4	10627200
Санкт-Петербург, Северо-Западный федеральный округ, Россия	05/05/1970	28.9	7.9	13.9	6.5	28.4	0.0			25.9	221.67		7.5	50.0	75.03	Partially cloudy	1970-05-05	1970	5	5	10713600
Санкт-Петербург, Северо-Западный федеральный округ, Россия	05/06/1970	16.2	6.2	9.5	3.8		0.0			18.4	297.14		14.3	42.9	69.72	Partially cloudy	1970-05-06	1970	5	6	10800000
Санкт-Петербург, Северо-Западный федеральный округ, Россия	05/07/1970	10.1	3.9	6.9	-0.2		0.0			25.9	58.75		17.5	75.0	69.83	Partially cloudy	1970-05-07	1970	5	7	10886400
Санкт-Петербург, Северо-Западный федеральный округ, Россия	05/08/1970	13.9	2.9	8.9	-2.3		0.0			29.5	87.5		17.5	1.3	53.92	Clear	1970-05-08	1970	5	8	10972800
Санкт-Петербург, Северо-Западный федеральный округ, Россия	05/09/1970	17.2	6.2	11.5	4.6		0.0			22.3	143.75		10.5	1.3	55.87	Clear	1970-05-09	1970	5	9	11059200
Санкт-Петербург, Северо-Западный федеральный округ, Россия	05/10/1970	17.9	5.1	12.1	2.5		0.0			25.9	95.0		10.0	1.3	56.97	Clear	1970-05-10	1970	5	10	11145600
Санкт-Петербург, Северо-Западный федеральный округ, Россия	05/11/1970	12.2	6.2	8.8	3.8		0.0			25.9	46.25		11.3	6.3	59.83	Clear	1970-05-11	1970	5	11	11232000
Санкт-Петербург, Северо-Западный федеральный округ, Россия	05/12/1970	13.9	2.2	8.7	-0.1		0.0			18.4	58.75		12.5	1.3	55.4	Clear	1970-05-12	1970	5	12	11318400
Санкт-Петербург, Северо-Западный федеральный округ, Россия	05/13/1970	17.2	1.2	10.1			0.0			11.2	237.5		8.6	33.8	57.94	Partially cloudy	1970-05-13	1970	5	13	11404800
Санкт-Петербург, Северо-Западный федеральный округ, Россия	05/14/1970	18.9	2.2	11.3	0.5		0.0			25.9	203.33		9.5	30.0	56.01	Partially cloudy	1970-05-14	1970	5	14	11491200
Санкт-Петербург, Северо-Западный федеральный округ, Россия	05/15/1970	5.1	1.2	3.2	-3.2		0.0			25.9	46.25		16.3	58.8	63.82	Partially cloudy	1970-05-15	1970	5	15	11577600
Санкт-Петербург, Северо-Западный федеральный округ, Россия	05/16/1970	7.9	0.1	4.3	-2.5		0.0		0.0	22.3	51.43		11.0	2.5	48.48	Clear	1970-05-16	1970	5	16	11664000
